FID,oneway,length(m),beginX,beginY,endX,endY
414,0,2227.06566,113.6077311,22.7663682,113.5935761,22.78152639
415,1,458.9512732,113.5934837,22.78162482,113.5903605,22.77866305
416,0,14.4576347,113.5935761,22.78152639,113.5934837,22.78162482
417,1,13.07464391,113.5107978,22.7821185,113.5108605,22.7822212
418,1,61.69932377,113.510233,22.7823079,113.5107978,22.7821185
419,1,439.7449238,113.3755348,22.77849251,113.3748258,22.7824073
420,1,18.41585528,113.5103253,22.7824504,113.510233,22.7823079
421,1,60.56119817,113.5108605,22.7822212,113.5103253,22.7824504
422,1,174.3769864,113.5935761,22.78152639,113.5947621,22.7826523
423,1,173.2228666,113.5946625,22.7827427,113.5934837,22.78162482
424,0,587.603053,113.5339612,22.78302538,113.5295942,22.7796074
425,1,2615.774545,113.5339612,22.78302538,113.5537378,22.76834796
426,0,12.27292615,113.5340425,22.78310657,113.5339612,22.78302538
427,1,2602.943026,113.5536932,22.76845764,113.5340425,22.78310657
428,1,600.3273166,113.504889,22.7844945,113.510233,22.7823079
429,1,604.3852579,113.5103253,22.7824504,113.5049351,22.7846308
430,1,808.8178722,113.526107,22.7856917,113.5294618,22.7794577
431,1,835.2362,113.5295942,22.7796074,113.5264039,22.78609492
432,1,847.9995705,113.5264039,22.78609492,113.5339612,22.78302538
433,1,53.94555828,113.5262061,22.78616987,113.526107,22.7856917
434,1,21.9475761,113.5262061,22.78616987,113.5264039,22.78609492
435,1,15.8445123,113.5264039,22.78609492,113.526433,22.78623536
436,1,855.5176627,113.5340425,22.78310657,113.526433,22.78623536
437,1,16.00009033,113.5262355,22.78631169,113.5262061,22.78616987
438,1,21.97838193,113.526433,22.78623536,113.5262355,22.78631169
439,1,87.94123852,113.5263971,22.7870912,113.5262355,22.78631169
440,1,797.1688742,113.496714,22.780907,113.500676,22.787094
441,1,783.5887636,113.5005357,22.7871666,113.4966481,22.7810812
442,1,39.54777731,113.500676,22.787094,113.5009091,22.7873781
443,1,1480.968817,113.5271933,22.7764629,113.5212607,22.7875433
444,1,538.4530848,113.5212607,22.7875433,113.526107,22.7856917
445,1,1128.615288,113.4440261,22.7875925,113.446931,22.7780231
446,1,1504.041751,113.521111,22.7875932,113.5270668,22.7763203
447,1,16.34148965,113.521111,22.7875932,113.5212607,22.7875433
448,1,36.45827022,113.5207725,22.7876921,113.521111,22.7875932
449,1,1158.739479,113.4470422,22.778098,113.444169,22.787943
450,1,51.45929663,113.5212607,22.7875433,113.5213241,22.78800405
451,1,541.1546107,113.5213241,22.78800405,113.5262061,22.78616987
452,0,1136.532704,113.4788564,22.7792285,113.4845562,22.7880204
453,1,51.07310323,113.5211794,22.78804981,113.521111,22.7875932
454,1,15.70377952,113.5211794,22.78804981,113.5213241,22.78800405
455,1,13.3617441,113.5213241,22.78800405,113.5213406,22.78812368
456,1,541.5166801,113.5262355,22.78631169,113.5213406,22.78812368
457,1,13.32200094,113.5211973,22.78816891,113.5211794,22.78804981
458,1,15.55022034,113.5213406,22.78812368,113.5211973,22.78816891
459,1,172.5924608,113.5191764,22.7881786,113.5207725,22.7876921
460,1,1750.571387,113.5107978,22.7821185,113.5187148,22.7883193
461,1,49.91450366,113.5187148,22.7883193,113.5191764,22.7881786
462,1,1727.968044,113.5185422,22.7883623,113.5108605,22.7822212
463,1,18.35926977,113.5185422,22.7883623,113.5187148,22.7883193
464,1,56.43707676,113.5213406,22.78812368,113.5214101,22.788629
465,1,556.6816111,113.5263971,22.7870912,113.5214101,22.788629
466,1,57.35635346,113.5212741,22.7886817,113.5211973,22.78816891
467,1,15.14148995,113.5214101,22.788629,113.5212741,22.7886817
468,1,50.58722108,113.5187148,22.7883193,113.5187872,22.78877095
469,1,258.4548077,113.5187872,22.78877095,113.5211794,22.78804981
470,1,50.78686146,113.5186366,22.78881228,113.5185422,22.7883623
471,1,16.13336371,113.5186366,22.78881228,113.5187872,22.78877095
472,1,52.35336855,113.5212741,22.7886817,113.5207849,22.7888142
473,1,216.5624388,113.5015499,22.7888803,113.5005357,22.7871666
474,1,13.83437321,113.5187872,22.78877095,113.518807,22.78889447
475,1,258.3999058,113.5211973,22.78816891,113.518807,22.78889447
476,1,13.86516837,113.5186623,22.78893513,113.5186366,22.78881228
477,1,15.52431887,113.518807,22.78889447,113.5186623,22.78893513
478,1,327.2587273,113.5154517,22.7890793,113.5185422,22.7883623
479,1,144.2767809,113.444169,22.787943,113.444379,22.7892307
480,1,159.5143761,113.5207849,22.7888142,113.5193057,22.7892523
481,1,873.5309292,113.5108605,22.7822212,113.5146754,22.7892601
482,1,82.22225831,113.5146754,22.7892601,113.5154517,22.7890793
483,1,873.9037571,113.5145024,22.7893077,113.5103253,22.7824504
484,1,18.53731082,113.5145024,22.7893077,113.5146754,22.7892601
485,1,54.47132964,113.518807,22.78889447,113.5188849,22.7893808
486,1,45.51049976,113.5193057,22.7892523,113.5188849,22.7893808
487,1,52.6021942,113.5187601,22.7894012,113.5186623,22.78893513
488,1,13.01782638,113.5188849,22.7893808,113.5187601,22.7894012
489,1,84.82642923,113.5154517,22.7890793,113.5161226,22.78941052
490,1,266.6886097,113.5161226,22.78941052,113.5186366,22.78881228
491,1,18.42389968,113.5161226,22.78941052,113.5161603,22.78957199
492,1,266.5568128,113.5186623,22.78893513,113.5161603,22.78957199
493,1,142.9350351,113.5131435,22.7895851,113.5145024,22.7893077
494,1,96.36646434,113.5152077,22.789603,113.5161226,22.78941052
495,1,48.9340644,113.5146754,22.7892601,113.5147896,22.7896889
496,1,43.98585107,113.5147896,22.7896889,113.5152077,22.789603
497,1,0.980231448,113.5147896,22.7896889,113.5147919,22.78969749
498,1,43.97320867,113.5147919,22.78969749,113.5152077,22.789603
499,1,47.63010592,113.5146136,22.78972507,113.5145024,22.7893077
500,1,18.52033285,113.5146136,22.78972507,113.5147896,22.7896889
501,1,1.392886391,113.5146169,22.78973727,113.5146136,22.78972507
502,1,18.51481664,113.5146169,22.78973727,113.5147919,22.78969749
503,1,93.85099048,113.5161603,22.78957199,113.5152754,22.7897828
504,1,130.5386214,113.5119116,22.7898743,113.5131435,22.7895851
505,1,20.49781456,113.5147919,22.78969749,113.5148398,22.78987711
506,1,45.95082823,113.5152754,22.7897828,113.5148398,22.78987711
507,1,1.123864342,113.5148398,22.78987711,113.5148424,22.78988696
508,1,45.95021539,113.5152754,22.7897828,113.5148424,22.78988696
509,1,20.29441222,113.5146643,22.78991511,113.5146169,22.78973727
510,1,18.51526255,113.5148398,22.78987711,113.5146643,22.78991511
511,1,1.576814324,113.514668,22.78992892,113.5146643,22.78991511
512,1,18.51493474,113.5148424,22.78988696,113.514668,22.78992892
513,1,148.0649881,113.502308,22.790017,113.5015499,22.7888803
514,1,59.53491368,113.5161603,22.78957199,113.5159543,22.7900485
515,1,297.0113685,113.5187601,22.7894012,113.5159543,22.7900485
516,1,75.78811653,113.5127257,22.790113,113.5131435,22.7895851
517,1,198.6439488,113.5127257,22.790113,113.5146136,22.78972507
518,1,70.86379787,113.5119116,22.7898743,113.5124792,22.79016363
519,1,25.92682784,113.5124792,22.79016363,113.5127257,22.790113
520,1,6.079011633,113.5127225,22.79016779,113.5127257,22.790113
521,1,200.3541044,113.5127225,22.79016779,113.5146169,22.78973727
522,1,254.8074117,113.444169,22.787943,113.4447848,22.7901709
523,1,6.769047432,113.5124792,22.79016363,113.512515,22.79021496
524,1,21.95115378,113.512515,22.79021496,113.5127225,22.79016779
525,0,969.3278849,113.5389428,22.7902203,113.5340425,22.78310657
526,1,44.40855892,113.5148424,22.78988696,113.5149461,22.7902761
527,1,106.5916593,113.5159543,22.7900485,113.5149461,22.7902761
528,1,18.38096203,113.5127451,22.7903306,113.5127225,22.79016779
529,1,202.4447772,113.5146643,22.78991511,113.5127451,22.7903306
530,1,45.83924039,113.514775,22.7903306,113.514668,22.78992892
531,1,18.58423628,113.5149461,22.7902761,113.514775,22.7903306
532,1,594.756575,113.5062361,22.7903371,113.5119116,22.7898743
533,0,15.89032957,113.5389769,22.7903602,113.5389428,22.7902203
534,1,18.42307966,113.512515,22.79021496,113.5125714,22.7903682
535,1,18.32124569,113.5127451,22.7903306,113.5125714,22.7903682
536,1,6.528310204,113.5127606,22.79038775,113.5127451,22.7903306
537,1,202.4166783,113.514668,22.78992892,113.5127606,22.79038775
538,1,437.5050635,113.5009091,22.7873781,113.5035935,22.7904097
539,1,7.045871116,113.5125714,22.7903682,113.5125792,22.79043139
540,1,19.25267809,113.5127606,22.79038775,113.5125792,22.79043139
541,0,403.7962215,113.3623521,22.7898378,113.3661944,22.7906089
542,0,1691.769743,113.3661944,22.7906089,113.3754252,22.77856467
543,1,546.243995,113.5336641,22.7906432,113.5389428,22.7902203
544,0,11.86882443,113.3661179,22.7906892,113.3661944,22.7906089
545,1,269.2727494,113.50992,22.7906895,113.5124792,22.79016363
546,1,69.44251748,113.5132988,22.7906951,113.5127606,22.79038775
547,1,156.9252691,113.514775,22.7903306,113.5132988,22.7906951
548,1,634.3579454,113.5009091,22.7873781,113.505819,22.79072172
549,1,60.4292245,113.505819,22.79072172,113.5062361,22.7903371
550,1,270.5858321,113.5099566,22.7907964,113.512515,22.79021496
551,0,17.55504345,113.5337065,22.7907967,113.5336641,22.7906432
552,1,547.9606878,113.5389769,22.7903602,113.5337065,22.7907967
553,1,361.2124753,113.4443012,22.7908294,113.4440261,22.7875925
554,1,274.4161919,113.5125714,22.7903682,113.50997,22.7909314
555,1,64.71925907,113.5125792,22.79043139,113.512309,22.7909395
556,1,105.2188996,113.5132988,22.7906951,113.512309,22.7909395
557,1,427.2414491,113.505819,22.79072172,113.50992,22.7906895
558,1,271.1878576,113.5125792,22.79043139,113.5100238,22.7910461
559,0,720.8843865,113.5859305,22.791158,113.5793215,22.7904063
560,1,559.4789713,113.526433,22.78623536,113.5273932,22.7912061
561,1,648.1924872,113.5273932,22.7912061,113.5336641,22.7906432
562,1,467.8297013,113.5271887,22.7912496,113.5263971,22.7870912
563,1,21.55280504,113.5271887,22.7912496,113.5273932,22.7912061
564,1,211.546184,113.5037845,22.79133826,113.502308,22.790017
565,1,105.4678019,113.5035935,22.7904097,113.5037845,22.79133826
566,0,331.614168,113.3661944,22.7906089,113.3693251,22.79134024
567,1,1576.424217,113.3693251,22.79134024,113.3754252,22.77856467
568,0,14.93612248,113.3693251,22.79134024,113.3694661,22.79137318
569,1,1148.44169,113.3748258,22.7824073,113.3694661,22.79137318
570,1,23.95939209,113.5273932,22.7912061,113.5274519,22.7914154
571,1,646.9953962,113.5337065,22.7907967,113.5274519,22.7914154
572,1,22.42934311,113.5272504,22.7914438,113.5271887,22.7912496
573,1,20.93659868,113.5274519,22.7914154,113.5272504,22.7914438
574,1,134.5405956,113.5048468,22.7915338,113.505819,22.79072172
575,1,82.42036032,113.5044855,22.79170033,113.5037845,22.79133826
576,1,41.44921731,113.5044855,22.79170033,113.5048468,22.7915338
577,1,184.0949766,113.4447848,22.7901709,113.4451308,22.7918014
578,1,3748.942247,113.4451308,22.7918014,113.4788007,22.7791295
579,1,335.547077,113.5019363,22.7918083,113.5015499,22.7888803
580,1,3741.976901,113.4788564,22.7792285,113.445238,22.79182
581,1,55.31344561,113.504982,22.79188774,113.5044855,22.79170033
582,1,525.1527026,113.504982,22.79188774,113.5099566,22.7907964
583,1,305.0887084,113.444379,22.7892307,113.4448994,22.79194204
584,1,28.42982061,113.4448994,22.79194204,113.4451308,22.7918014
585,1,31.31737239,113.505272,22.79197512,113.504982,22.79188774
586,1,496.2952981,113.50997,22.7909314,113.505272,22.79197512
587,1,496.4688378,113.4447846,22.79201634,113.4440261,22.7875925
588,1,14.41635039,113.4447846,22.79201634,113.4448994,22.79194204
589,1,10.94649605,113.4448994,22.79194204,113.4449178,22.79203936
590,1,40.8952149,113.445238,22.79182,113.4449178,22.79203936
591,1,81.32959078,113.5037845,22.79133826,113.5036451,22.79205374
592,1,94.85137802,113.5036451,22.79205374,113.5044855,22.79170033
593,1,7.456919869,113.4447296,22.7920603,113.4447846,22.79201634
594,1,44.39774012,113.505683,22.792099,113.505272,22.79197512
595,1,11.39204447,113.4448035,22.79211766,113.4447846,22.79201634
596,1,14.59792671,113.4449178,22.79203936,113.4448035,22.79211766
597,1,148.5544369,113.444587,22.7921425,113.4443012,22.7908294
598,1,17.24739437,113.444587,22.7921425,113.4447296,22.7920603
599,1,470.5349249,113.5100238,22.7910461,113.505683,22.792099
600,1,12.57101374,113.444603,22.792255,113.444587,22.7921425
601,1,25.60398707,113.4448035,22.79211766,113.444603,22.792255
602,1,413.9113334,113.5214101,22.788629,113.52234,22.7922606
603,1,510.5213843,113.52234,22.7922606,113.5271887,22.7912496
604,1,414.5121969,113.5222105,22.7923088,113.5212741,22.7886817
605,1,14.33452465,113.5222105,22.7923088,113.52234,22.7922606
606,1,34.0418584,113.5036451,22.79205374,113.5034955,22.79232562
607,1,160.311558,113.5034955,22.79232562,113.504982,22.79188774
608,1,21.04805207,113.52234,22.7922606,113.5224065,22.7924403
609,1,509.7645988,113.5272504,22.7914438,113.5224065,22.7924403
610,1,22.02897858,113.522288,22.7924942,113.5222105,22.7923088
611,1,13.55848945,113.5224065,22.7924403,113.522288,22.7924942
612,1,27.14134283,113.5034955,22.79232562,113.5033591,22.79253542
613,1,206.573268,113.505272,22.79197512,113.5033591,22.79253542
614,1,105.2176287,113.5014716,22.7926505,113.5019363,22.7918083
615,1,235.0990176,113.5014716,22.7926505,113.5036451,22.79205374
616,1,117.6420499,113.445238,22.79182,113.445302,22.792868
617,1,51.93918811,113.5033591,22.79253542,113.503098,22.7929369
618,1,48.73169332,113.501206,22.793015,113.5014716,22.7926505
619,0,3247.516301,113.5438603,22.7931332,113.5536932,22.76845764
620,0,13.15075185,113.5439065,22.7932439,113.5438603,22.7931332
621,1,453.1367571,113.5188849,22.7893808,113.5197848,22.7933849
622,1,276.225619,113.5197848,22.7933849,113.5222105,22.7923088
623,1,456.72975,113.519671,22.7934363,113.5187601,22.7894012
624,1,13.00296172,113.519671,22.7934363,113.5197848,22.7933849
625,1,17.41450555,113.5197848,22.7933849,113.5198365,22.7935346
626,1,276.9491006,113.522288,22.7924942,113.5198365,22.7935346
627,1,17.34103796,113.519725,22.7935846,113.519671,22.7934363
628,1,12.72268282,113.5198365,22.7935346,113.519725,22.7935846
629,1,107.0483393,113.500511,22.793735,113.501206,22.793015
630,1,344.843263,113.500511,22.793735,113.5034955,22.79232562
631,0,399.6875194,113.539742,22.7938973,113.5389769,22.7903602
632,1,431.431774,113.539742,22.7938973,113.5438603,22.7931332
633,1,191.8255716,113.444945,22.793955,113.444603,22.792255
634,0,20.74797238,113.5397849,22.7940803,113.539742,22.7938973
635,1,433.4052545,113.5439065,22.7932439,113.5397849,22.7940803
636,0,801.8414794,113.4845562,22.7880204,113.4886415,22.7941878
637,1,339.832794,113.503098,22.7929369,113.5001541,22.7942346
638,1,532.5732982,113.5149461,22.7902761,113.5171609,22.7946222
639,1,289.3844635,113.5171609,22.7946222,113.519671,22.7934363
640,1,536.3086004,113.516997,22.7947109,113.514775,22.7903306
641,1,19.49399667,113.516997,22.7947109,113.5171609,22.7946222
642,1,19.4721026,113.5171609,22.7946222,113.517257,22.7947737
643,1,285.7010942,113.519725,22.7935846,113.517257,22.7947737
644,1,506.7251639,113.5033591,22.79253542,113.4990804,22.7947907
645,1,126.3309075,113.5001541,22.7942346,113.4990804,22.7947907
646,1,19.80823266,113.5171006,22.7948617,113.516997,22.7947109
647,1,18.79226684,113.517257,22.7947737,113.5171006,22.7948617
648,0,460.88318,113.5345278,22.7948864,113.5337065,22.7907967
649,1,546.70876,113.5345278,22.7948864,113.539742,22.7938973
650,0,20.87265637,113.5345761,22.7950694,113.5345278,22.7948864
651,1,546.2174162,113.5397849,22.7940803,113.5345761,22.7950694
652,1,118.4216805,113.4990804,22.7947907,113.4981187,22.7953802
653,0,60.73327674,113.5346833,22.7956085,113.5345761,22.7950694
654,1,167.3548867,113.5159785,22.7958859,113.516997,22.7947109
655,1,161.7534223,113.5171006,22.7948617,113.5159785,22.7958859
656,1,527.1693914,113.5274519,22.7914154,113.5289044,22.7959786
657,1,590.1790815,113.5289044,22.7959786,113.5345278,22.7948864
658,1,527.7708834,113.5286969,22.7960142,113.5272504,22.7914438
659,1,21.67637365,113.5286969,22.7960142,113.5289044,22.7959786
660,1,18.53901609,113.5289044,22.7959786,113.5289583,22.7961383
661,1,589.0910627,113.5345761,22.7950694,113.5289583,22.7961383
662,1,138.6002509,113.4981187,22.7953802,113.4970734,22.7961713
663,1,382.3300652,113.5001541,22.7942346,113.4970734,22.7961713
664,1,19.07149793,113.5287523,22.7961785,113.5286969,22.7960142
665,1,21.62412699,113.5289583,22.7961383,113.5287523,22.7961785
666,1,273.2498402,113.4886415,22.7941878,113.4900686,22.7962693
667,1,482.268946,113.4449178,22.79203936,113.44573,22.796327
668,1,386.093671,113.445302,22.792868,113.44573,22.796327
669,1,273.4529737,113.4455932,22.796349,113.444945,22.793955
670,1,475.7272657,113.4455932,22.796349,113.4448035,22.79211766
671,1,2596.821829,113.5947621,22.7826523,113.6151247,22.79641741
672,1,2598.289748,113.6150339,22.79651996,113.5946625,22.7827427
673,1,542.9073111,113.5224065,22.7924403,113.5248105,22.7967503
674,1,407.4554269,113.5248105,22.7967503,113.5286969,22.7960142
675,1,338.9202127,113.4902521,22.7968624,113.4885221,22.7942574
676,1,18.56568236,113.5248105,22.7967503,113.5249155,22.7968867
677,1,401.8496199,113.5287523,22.7961785,113.5249155,22.7968867
678,1,868.6731188,113.4946707,22.7970606,113.5014716,22.7926505
679,1,40.87682161,113.4904354,22.7971899,113.4902521,22.7968624
680,1,1937.143201,113.512309,22.7909395,113.4951152,22.7975448
681,1,534.2091689,113.4900686,22.7962693,113.4946707,22.7970606
682,0,418.2955597,113.5405735,22.7977844,113.5397849,22.7940803
683,0,285.8837583,113.5405735,22.7977844,113.5432986,22.7972602
684,1,320.8324105,113.4920032,22.7985672,113.4946707,22.7970606
685,0,454.9666541,113.5362337,22.7986054,113.5405735,22.7977844
686,1,310.9170677,113.4900686,22.7962693,113.4916925,22.7986377
687,1,316.498583,113.4920032,22.7985672,113.4916925,22.7986377
688,1,270.069372,113.44573,22.796327,113.4462246,22.7987213
689,1,11.74642768,113.4916925,22.7986377,113.4917578,22.79872476
690,1,30.66214388,113.4917578,22.79872476,113.4920032,22.7985672
691,1,1000.914164,113.492391,22.7987294,113.500511,22.793735
692,1,269.8332392,113.4461051,22.798738,113.4455932,22.796349
693,1,257.7183113,113.4916418,22.79879918,113.4902521,22.7968624
694,1,14.48347588,113.4916418,22.79879918,113.4917578,22.79872476
695,1,692.6234284,113.4981187,22.7953802,113.4925159,22.7988585
696,1,1039.767375,113.363374,22.79893323,113.3693251,22.79134024
697,1,1040.782231,113.3694661,22.79137318,113.3635327,22.79898923
698,1,36.39309136,113.4917578,22.79872476,113.49196,22.79899448
699,1,53.12318442,113.49196,22.79899448,113.492391,22.7987294
700,1,39.3736298,113.4913267,22.7990015,113.4916418,22.79879918
701,1,554.9373326,113.4970734,22.7961713,113.492626,22.7990144
702,1,217.752501,113.4907944,22.7990495,113.4904354,22.7971899
703,1,36.10482781,113.4918425,22.79906679,113.4916418,22.79879918
