x,y,z,type
-0.690382,0.322560,1.128770,3
-0.696303,0.322560,1.128770,3
-0.664619,0.222560,1.128770,3
-0.695641,0.222560,1.128770,3
-0.165406,-0.077440,1.128770,3
-0.226981,-0.077440,1.128770,3
0.175732,-0.027440,1.128770,3
0.226064,-0.027440,1.128770,3
0.188825,0.422560,1.128770,3
0.194403,0.422560,1.128770,3
-0.206566,-0.077440,1.128770,3
-0.134840,-0.327440,1.128770,3
-0.093409,-0.327440,1.128770,3
0.061837,-0.577440,1.128770,3
0.052682,-0.577440,1.128770,3
0.501231,-0.327440,1.128770,3
0.468493,-0.327440,1.128770,3
0.035867,-0.577440,1.128770,3
0.020681,-0.577440,1.128770,3
-0.389807,-0.177440,1.128770,3
-0.387019,-0.177440,1.128770,3
-0.205442,-0.377440,1.128770,3
-0.206871,-0.377440,1.128770,3
0.081409,-0.627440,1.128770,3
0.089931,-0.627440,1.128770,3
0.504796,-0.327440,1.128770,3
0.501291,-0.327440,1.128770,3
0.029689,0.172560,1.078770,3
-0.032034,0.172560,1.078770,3
-0.169263,-0.077440,1.078770,3
-0.111178,-0.077440,1.078770,3
0.169336,-0.077440,1.078770,3
0.107760,-0.077440,1.078770,3
0.436533,0.322560,1.078770,3
-0.000606,0.422560,1.078770,3
0.041722,0.422560,1.078770,3
0.016444,0.372560,1.078770,3
0.017377,0.372560,1.078770,3
0.476626,0.322560,1.078770,3
-0.575911,0.222560,1.078770,3
-0.619254,0.222560,1.078770,3
-0.526194,0.322560,1.078770,3
-0.501007,0.322560,1.078770,3
-0.121780,-0.077440,1.078770,3
-0.187018,-0.077440,1.078770,3
0.129821,-0.077440,1.078770,3
0.183457,-0.077440,1.078770,3
0.066068,0.372560,1.078770,3
0.056018,0.372560,1.078770,3
0.013496,0.422560,1.078770,3
0.097009,0.372560,1.078770,3
0.117543,0.372560,1.078770,3
-0.603886,0.222560,1.078770,3
-0.116859,-0.227440,1.078770,3
-0.124484,-0.227440,1.078770,3
-0.812530,-0.527440,1.078770,3
-0.803195,-0.527440,1.078770,3
-0.134309,-0.277440,1.078770,3
-0.100572,-0.277440,1.078770,3
0.041563,-0.527440,1.078770,3
0.060145,-0.527440,1.078770,3
0.402391,-0.277440,1.078770,3
0.447668,-0.277440,1.078770,3
0.058343,-0.477440,1.078770,3
0.045020,-0.477440,1.078770,3
0.249800,-0.677440,1.078770,3
0.259345,-0.677440,1.078770,3
0.029594,0.172560,1.028770,3
-0.028319,0.172560,1.028770,3
-0.168439,-0.077440,1.028770,3
-0.105097,-0.077440,1.028770,3
0.166551,-0.077440,1.028770,3
0.103140,-0.077440,1.028770,3
0.366003,0.272560,1.028770,3
0.019605,0.372560,1.028770,3
0.014562,0.372560,1.028770,3
0.384046,0.272560,1.028770,3
-0.008300,0.322560,1.028770,3
0.037215,0.322560,1.028770,3
-0.487082,0.272560,1.028770,3
-0.461877,0.272560,1.028770,3
-0.042099,0.722560,1.028770,3
-0.045657,0.722560,1.028770,3
0.322729,0.072560,1.028770,3
0.315790,0.072560,1.028770,3
-0.031460,0.672560,1.028770,3
-0.033939,0.672560,1.028770,3
0.008881,0.322560,1.028770,3
0.033856,0.322560,1.028770,3
-0.497534,0.222560,1.028770,3
-0.494064,0.222560,1.028770,3
-0.617873,0.322560,1.028770,3
-0.642043,0.322560,1.028770,3
-0.336334,-0.127440,1.028770,3
-0.321774,-0.127440,1.028770,3
0.234690,-0.077440,1.028770,3
0.227863,-0.077440,1.028770,3
-0.685256,-0.377440,1.028770,3
-0.702845,-0.377440,1.028770,3
-0.107711,-0.177440,1.028770,3
-0.134028,-0.177440,1.028770,3
-0.730461,-0.377440,1.028770,3
-0.711221,-0.377440,1.028770,3
-0.129103,-0.227440,1.028770,3
-0.107249,-0.227440,1.028770,3
0.079290,-0.427440,1.028770,3
0.045149,-0.427440,1.028770,3
0.318312,-0.227440,1.028770,3
0.369108,-0.227440,1.028770,3
-0.752749,-0.377440,1.028770,3
-0.747040,-0.377440,1.028770,3
0.151102,-0.527440,1.028770,3
0.165646,-0.527440,1.028770,3
0.308587,-0.327440,1.028770,3
0.298960,-0.327440,1.028770,3
0.029097,0.172560,0.978770,3
-0.024436,0.172560,0.978770,3
-0.164074,-0.077440,0.978770,3
-0.098841,-0.077440,0.978770,3
0.163645,-0.077440,0.978770,3
0.098338,-0.077440,0.978770,3
0.293291,0.272560,0.978770,3
0.333899,0.272560,0.978770,3
0.021042,0.272560,0.978770,3
-0.001484,0.272560,0.978770,3
-0.012442,0.222560,0.978770,3
0.027352,0.222560,0.978770,3
-0.401713,0.172560,0.978770,3
-0.446983,0.172560,0.978770,3
-0.437276,0.172560,0.978770,3
-0.101383,-0.127440,0.978770,3
-0.141531,-0.127440,0.978770,3
0.206795,-0.127440,0.978770,3
0.224543,-0.127440,0.978770,3
-0.014828,0.222560,0.978770,3
-0.020278,0.222560,0.978770,3
-0.244098,0.272560,0.978770,3
-0.234014,0.272560,0.978770,3
-0.513511,-0.277440,0.978770,3
-0.519559,-0.277440,0.978770,3
-0.125725,-0.177440,0.978770,3
-0.112608,-0.177440,0.978770,3
0.061199,-0.377440,0.978770,3
0.084796,-0.327440,0.978770,3
0.067832,-0.327440,0.978770,3
0.078701,-0.377440,0.978770,3
0.237027,-0.177440,0.978770,3
0.293392,-0.177440,0.978770,3
0.179859,-0.177440,0.978770,3
0.194408,-0.177440,0.978770,3
0.027404,0.172560,0.928770,3
-0.021090,0.172560,0.928770,3
-0.021811,0.122560,0.928770,3
0.019739,0.122560,0.928770,3
-0.159333,-0.077440,0.928770,3
-0.092262,-0.077440,0.928770,3
0.160404,-0.077440,0.928770,3
0.093261,-0.077440,0.928770,3
0.200208,0.222560,0.928770,3
0.254727,0.222560,0.928770,3
0.026131,0.172560,0.928770,3
-0.021617,0.172560,0.928770,3
-0.334386,0.122560,0.928770,3
-0.378960,0.122560,0.928770,3
-0.095052,-0.077440,0.928770,3
-0.149030,-0.077440,0.928770,3
-0.123683,-0.127440,0.928770,3
-0.116972,-0.127440,0.928770,3
0.145476,-0.077440,0.928770,3
0.130489,-0.077440,0.928770,3
0.159386,-0.127440,0.928770,3
0.220021,-0.127440,0.928770,3
-0.592186,0.222560,0.928770,3
-0.618721,0.222560,0.928770,3
-0.398216,-0.227440,0.928770,3
-0.451144,-0.227440,0.928770,3
0.102937,-0.277440,0.928770,3
0.060500,-0.277440,0.928770,3
-0.289789,-0.227440,0.928770,3
-0.286600,-0.227440,0.928770,3
-0.426159,-0.227440,0.928770,3
-0.416549,-0.227440,0.928770,3
-0.541193,-0.327440,0.928770,3
-0.527516,-0.327440,0.928770,3
0.156610,-0.177440,0.928770,3
0.157859,-0.177440,0.928770,3
-0.065675,-0.327440,0.928770,3
-0.071424,-0.327440,0.928770,3
0.025710,0.172560,0.878770,3
-0.017737,0.172560,0.878770,3
-0.025332,0.122560,0.878770,3
0.025319,0.122560,0.878770,3
-0.154592,-0.077440,0.878770,3
-0.085682,-0.077440,0.878770,3
0.157162,-0.077440,0.878770,3
0.088184,-0.077440,0.878770,3
0.158804,0.222560,0.878770,3
0.172176,0.222560,0.878770,3
-0.268842,0.072560,0.878770,3
-0.317029,0.072560,0.878770,3
0.149469,-0.077440,0.878770,3
0.082170,0.222560,0.878770,3
0.070190,0.222560,0.878770,3
-0.259380,0.122560,0.878770,3
-0.251866,0.122560,0.878770,3
-0.289203,-0.177440,0.878770,3
-0.349676,-0.177440,0.878770,3
0.104572,-0.177440,0.878770,3
0.086023,-0.177440,0.878770,3
0.073861,-0.227440,0.878770,3
0.107457,-0.227440,0.878770,3
-0.289801,-0.177440,0.878770,3
-0.274893,-0.177440,0.878770,3
0.087486,-0.227440,0.878770,3
0.082587,-0.227440,0.878770,3
0.001875,0.172560,0.828770,3
-0.014382,0.172560,0.828770,3
-0.028851,0.122560,0.828770,3
0.030900,0.122560,0.828770,3
-0.080839,-0.077440,0.828770,3
-0.149851,-0.077440,0.828770,3
0.083067,-0.077440,0.828770,3
0.151696,-0.077440,0.828770,3
0.071191,0.172560,0.828770,3
0.132951,0.172560,0.828770,3
-0.256345,0.022560,0.828770,3
-0.205144,0.022560,0.828770,3
-0.185779,-0.127440,0.828770,3
-0.253336,-0.127440,0.828770,3
0.119324,-0.127440,0.828770,3
0.076281,-0.127440,0.828770,3
0.089303,0.172560,0.828770,3
0.077310,0.172560,0.828770,3
0.174700,0.022560,0.828770,3
0.174119,0.022560,0.828770,3
0.086636,-0.177440,0.828770,3
0.100708,-0.177440,0.828770,3
-0.032764,0.122560,0.778770,3
0.037780,0.122560,0.778770,3
-0.144211,-0.077440,0.778770,3
-0.078081,-0.077440,0.778770,3
-0.125369,-0.027440,0.778770,3
-0.122076,-0.027440,0.778770,3
0.144170,-0.077440,0.778770,3
0.077385,-0.077440,0.778770,3
0.098038,-0.027440,0.778770,3
0.096129,-0.027440,0.778770,3
0.032255,0.172560,0.778770,3
0.040581,0.172560,0.778770,3
0.008111,0.122560,0.778770,3
0.053863,0.122560,0.778770,3
-0.161437,-0.077440,0.778770,3
-0.182873,0.022560,0.778770,3
-0.215440,0.022560,0.778770,3
-0.176535,-0.027440,0.778770,3
-0.144276,-0.027440,0.778770,3
0.133740,-0.077440,0.778770,3
0.079622,-0.077440,0.778770,3
-0.179814,-0.027440,0.778770,3
-0.175701,-0.027440,0.778770,3
0.368589,-0.027440,0.778770,3
0.354785,-0.027440,0.778770,3
0.038084,0.122560,0.728770,3
-0.036671,0.122560,0.728770,3
-0.124898,-0.027440,0.728770,3
-0.090451,-0.027440,0.728770,3
-0.138442,-0.077440,0.728770,3
-0.075324,-0.077440,0.728770,3
0.113044,-0.027440,0.728770,3
0.086100,-0.027440,0.728770,3
0.136466,-0.077440,0.728770,3
0.071703,-0.077440,0.728770,3
0.018083,0.122560,0.728770,3
-0.100821,-0.027440,0.728770,3
-0.159559,-0.027440,0.728770,3
0.452960,0.022560,0.728770,3
0.464323,0.022560,0.728770,3
0.035995,0.122560,0.678770,3
-0.040576,0.122560,0.678770,3
-0.124426,-0.027440,0.678770,3
-0.072993,-0.027440,0.678770,3
-0.132667,-0.077440,0.678770,3
-0.072581,-0.077440,0.678770,3
0.125230,-0.027440,0.678770,3
0.076072,-0.027440,0.678770,3
0.128765,-0.077440,0.678770,3
0.066018,-0.077440,0.678770,3
0.173561,-0.027440,0.678770,3
0.252723,-0.027440,0.678770,3
0.140773,-0.027440,0.678770,3
0.154380,-0.027440,0.678770,3
-0.154218,-0.327440,0.678770,3
-0.153395,-0.327440,0.678770,3
0.033697,0.122560,0.628770,3
-0.036606,0.122560,0.628770,3
-0.008302,0.072560,0.628770,3
0.017978,0.072560,0.628770,3
-0.122562,-0.027440,0.628770,3
-0.064716,-0.027440,0.628770,3
-0.125508,-0.077440,0.628770,3
-0.068702,-0.077440,0.628770,3
0.120371,-0.027440,0.628770,3
0.064530,-0.027440,0.628770,3
0.119051,-0.077440,0.628770,3
0.059236,-0.077440,0.628770,3
-0.106674,-0.127440,0.628770,3
-0.126473,-0.127440,0.628770,3
0.083480,-0.027440,0.628770,3
0.146526,-0.027440,0.628770,3
-0.145820,-0.177440,0.628770,3
-0.116680,-0.177440,0.628770,3
-0.128919,-0.177440,0.628770,3
0.031266,0.122560,0.578770,3
-0.030460,0.122560,0.578770,3
-0.030234,0.072560,0.578770,3
0.026041,0.072560,0.578770,3
-0.119788,-0.027440,0.578770,3
-0.056225,-0.027440,0.578770,3
-0.117012,-0.077440,0.578770,3
-0.064103,-0.077440,0.578770,3
0.114946,-0.027440,0.578770,3
0.052586,-0.027440,0.578770,3
0.107696,-0.077440,0.578770,3
0.052065,-0.077440,0.578770,3
-0.061974,0.172560,0.578770,3
-0.094101,0.172560,0.578770,3
-0.035011,0.122560,0.578770,3
-0.020357,0.122560,0.578770,3
-0.112612,-0.077440,0.578770,3
-0.079388,-0.077440,0.578770,3
-0.133122,0.172560,0.578770,3
-0.138630,0.172560,0.578770,3
0.028836,0.122560,0.528770,3
-0.023336,0.122560,0.528770,3
-0.034167,0.072560,0.528770,3
0.034103,0.072560,0.528770,3
-0.117015,-0.027440,0.528770,3
-0.047605,-0.027440,0.528770,3
-0.103980,-0.077440,0.528770,3
-0.059279,-0.077440,0.528770,3
0.109275,-0.027440,0.528770,3
0.040599,-0.027440,0.528770,3
0.096455,-0.077440,0.528770,3
0.044893,-0.077440,0.528770,3
-0.012695,0.122560,0.478770,3
-0.016075,0.122560,0.478770,3
0.042842,0.072560,0.478770,3
-0.040945,0.072560,0.478770,3
-0.022013,-0.027440,0.478770,3
-0.114349,-0.027440,0.478770,3
-0.075805,-0.077440,0.478770,3
-0.051548,-0.077440,0.478770,3
0.101757,-0.027440,0.478770,3
0.011485,-0.027440,0.478770,3
0.057242,-0.077440,0.478770,3
0.084665,-0.077440,0.478770,3
0.033877,0.072560,0.428770,3
-0.033286,0.072560,0.428770,3
-0.034958,0.022560,0.428770,3
0.035541,0.022560,0.428770,3
-0.088285,-0.027440,0.428770,3
0.009992,-0.027440,0.428770,3
-0.055150,0.022560,0.428770,3
-0.052038,0.022560,0.428770,3
0.084866,-0.027440,0.428770,3
-0.007421,-0.027440,0.428770,3
0.026703,0.022560,0.428770,3
0.015444,0.022560,0.428770,3
0.041900,0.022560,0.378770,3
-0.046338,0.022560,0.378770,3
0.004012,-0.027440,0.378770,3
0.018414,-0.027440,0.378770,3
-0.043771,0.022560,0.378770,3
0.026993,0.022560,0.378770,3
-0.058662,-0.027440,0.378770,3
0.025539,-0.027440,0.378770,3
0.047846,0.022560,0.378770,3
-0.023559,0.022560,0.378770,3
0.059285,-0.027440,0.378770,3
-0.026328,-0.027440,0.378770,3
0.037140,0.022560,0.328770,3
-0.036702,0.022560,0.328770,3
-0.035363,-0.027440,0.328770,3
0.032605,-0.027440,0.328770,3
-0.029039,-0.027440,0.328770,3
0.038394,0.022560,0.278770,3
-0.038239,0.022560,0.278770,3
-0.036617,-0.027440,0.278770,3
0.034143,-0.027440,0.278770,3
0.039648,0.022560,0.228770,3
-0.039777,0.022560,0.228770,3
-0.037871,-0.027440,0.228770,3
0.035683,-0.027440,0.228770,3
0.040901,0.022560,0.178770,3
-0.041318,0.022560,0.178770,3
-0.039124,-0.027440,0.178770,3
0.037223,-0.027440,0.178770,3
0.043540,0.022560,0.128770,3
-0.044553,0.022560,0.128770,3
-0.041764,-0.027440,0.128770,3
0.040458,-0.027440,0.128770,3
0.046730,0.022560,0.078770,3
-0.048464,0.022560,0.078770,3
-0.044954,-0.027440,0.078770,3
0.044369,-0.027440,0.078770,3
0.052747,0.022560,0.028770,3
-0.055843,0.022560,0.028770,3
-0.050970,-0.027440,0.028770,3
0.051748,-0.027440,0.028770,3
-0.298290,-0.212268,2.578770,3
-0.298290,-0.207159,2.578770,3
-0.298290,0.049034,2.578770,3
-0.298290,0.044927,2.578770,3
-0.048290,0.485872,2.528770,3
-0.048290,0.484476,2.528770,3
-0.198290,0.005852,2.478770,3
-0.198290,0.001096,2.478770,3
-0.248290,-0.200221,2.428770,3
-0.248290,-0.189000,2.428770,3
-0.148290,0.174778,2.428770,3
-0.148290,0.183856,2.428770,3
-0.548290,-0.286578,2.428770,3
-0.548290,-0.288617,2.428770,3
-0.548290,0.108195,2.428770,3
-0.548290,0.108744,2.428770,3
0.401710,0.356536,2.428770,3
0.401710,0.352863,2.428770,3
0.351710,-0.273814,2.428770,3
0.351710,-0.278830,2.428770,3
-0.248290,-0.185209,2.378770,3
-0.248290,-0.195157,2.378770,3
-0.148290,0.185896,2.378770,3
-0.148290,0.172442,2.378770,3
0.001710,0.455599,2.378770,3
0.001710,0.450686,2.378770,3
-0.298290,0.314948,2.378770,3
-0.298290,0.313897,2.378770,3
0.101710,-0.533510,2.378770,3
0.101710,-0.541973,2.378770,3
-0.048290,0.498050,2.378770,3
-0.048290,0.498622,2.378770,3
0.401710,0.342438,2.378770,3
0.401710,0.343406,2.378770,3
0.201710,0.274248,2.378770,3
0.201710,0.277258,2.378770,3
0.351710,-0.249740,2.378770,3
0.351710,-0.253611,2.378770,3
0.301710,0.346150,2.378770,3
0.301710,0.348004,2.378770,3
0.401710,0.344063,2.378770,3
0.401710,0.343110,2.378770,3
-0.148290,0.185114,2.328770,3
-0.148290,0.172645,2.328770,3
0.051710,0.447288,2.328770,3
0.051710,0.452951,2.328770,3
-0.498290,0.117201,2.328770,3
-0.498290,0.111437,2.328770,3
-0.298290,0.275734,2.328770,3
-0.298290,0.283061,2.328770,3
-0.498290,-0.213246,2.328770,3
-0.498290,-0.209589,2.328770,3
0.001710,-0.511070,2.328770,3
0.001710,-0.520756,2.328770,3
-0.198290,0.134983,2.328770,3
-0.198290,0.127350,2.328770,3
0.101710,-0.494117,2.328770,3
0.101710,-0.485715,2.328770,3
0.001710,0.451102,2.328770,3
0.001710,0.458830,2.328770,3
-0.298290,0.278386,2.328770,3
-0.298290,0.276607,2.328770,3
-0.498290,0.113016,2.328770,3
-0.498290,0.114179,2.328770,3
0.051710,-0.482111,2.328770,3
0.051710,-0.476698,2.328770,3
-0.148290,0.184788,2.328770,3
-0.148290,0.190705,2.328770,3
0.251710,-0.127946,2.328770,3
0.251710,-0.133312,2.328770,3
0.251710,-0.129482,2.328770,3
0.251710,-0.127395,2.328770,3
0.151710,0.171504,2.328770,3
0.151710,0.166359,2.328770,3
-0.148290,0.184432,2.278770,3
-0.148290,0.173684,2.278770,3
-0.298290,0.242321,2.278770,3
-0.298290,0.247849,2.278770,3
-0.448290,0.058939,2.278770,3
-0.448290,0.051901,2.278770,3
-0.498290,-0.192457,2.278770,3
-0.498290,-0.190755,2.278770,3
-0.348290,-0.196096,2.278770,3
-0.348290,-0.196093,2.278770,3
0.101710,-0.284236,2.278770,3
0.101710,-0.283059,2.278770,3
0.051710,-0.442456,2.278770,3
0.051710,-0.435416,2.278770,3
0.251710,-0.136391,2.278770,3
0.251710,-0.119768,2.278770,3
0.351710,0.293940,2.278770,3
0.351710,0.304411,2.278770,3
0.351710,0.145708,2.278770,3
0.351710,0.143086,2.278770,3
0.151710,0.212077,2.278770,3
0.151710,0.208219,2.278770,3
0.751710,0.015927,2.278770,3
0.751710,0.015482,2.278770,3
0.301710,-0.178980,2.278770,3
0.301710,-0.174574,2.278770,3
0.051710,0.406858,2.228770,3
0.051710,0.409074,2.228770,3
-0.298290,0.209858,2.228770,3
-0.298290,0.213697,2.228770,3
-0.048290,-0.385374,2.228770,3
-0.048290,-0.374307,2.228770,3
0.051710,0.406965,2.228770,3
0.051710,0.403640,2.228770,3
-0.348290,0.229100,2.228770,3
-0.348290,0.235315,2.228770,3
-0.298290,0.199313,2.228770,3
-0.298290,0.193965,2.228770,3
0.251710,-0.131374,2.228770,3
0.251710,-0.117244,2.228770,3
0.151710,0.279800,2.228770,3
0.151710,0.264577,2.228770,3
0.301710,-0.189751,2.228770,3
0.301710,-0.194128,2.228770,3
0.851710,-0.055513,2.228770,3
0.851710,-0.051948,2.228770,3
0.501710,0.355968,2.228770,3
0.501710,0.359605,2.228770,3
0.151710,0.253522,2.228770,3
0.151710,0.252665,2.228770,3
0.001710,0.938982,2.178770,3
0.001710,0.937156,2.178770,3
-0.398290,0.110019,2.178770,3
-0.398290,0.098923,2.178770,3
0.051710,0.385669,2.178770,3
0.051710,0.396920,2.178770,3
-0.398290,-0.188708,2.178770,3
-0.398290,-0.201152,2.178770,3
-0.298290,0.173957,2.178770,3
-0.298290,0.180480,2.178770,3
0.051710,-0.407460,2.178770,3
0.051710,-0.395841,2.178770,3
-0.398290,0.680158,2.178770,3
-0.398290,0.678480,2.178770,3
0.001710,0.708845,2.178770,3
0.001710,0.707049,2.178770,3
-0.348290,0.248648,2.178770,3
-0.348290,0.253205,2.178770,3
0.201710,0.953823,2.178770,3
0.201710,0.950245,2.178770,3
0.301710,0.249247,2.178770,3
0.301710,0.268454,2.178770,3
0.301710,0.189447,2.178770,3
0.301710,0.173622,2.178770,3
0.051710,-0.459896,2.178770,3
0.051710,-0.464672,2.178770,3
0.001710,-0.423817,2.178770,3
0.001710,-0.428554,2.178770,3
0.201710,-0.933060,2.178770,3
0.201710,-0.933425,2.178770,3
0.701710,0.060312,2.178770,3
0.701710,0.063719,2.178770,3
0.551710,-0.645378,2.178770,3
0.551710,-0.642888,2.178770,3
0.051710,0.365794,2.128770,3
0.051710,0.383298,2.128770,3
-0.298290,0.134832,2.128770,3
-0.298290,0.147818,2.128770,3
0.001710,-0.356581,2.128770,3
0.001710,-0.340870,2.128770,3
0.051710,-0.364971,2.128770,3
0.051710,-0.373424,2.128770,3
-0.148290,0.177274,2.128770,3
-0.148290,0.159378,2.128770,3
-0.348290,-0.060544,2.128770,3
-0.348290,-0.058938,2.128770,3
-0.148290,0.143174,2.128770,3
-0.148290,0.135327,2.128770,3
0.551710,0.935981,2.128770,3
0.551710,0.938914,2.128770,3
0.701710,0.657730,2.128770,3
0.701710,0.657984,2.128770,3
0.701710,-0.200205,2.128770,3
0.701710,-0.213026,2.128770,3
0.551710,1.017782,2.128770,3
0.551710,1.019156,2.128770,3
0.301710,0.258351,2.128770,3
0.301710,0.249679,2.128770,3
0.151710,-0.618378,2.128770,3
0.151710,-0.617882,2.128770,3
0.701710,-0.039571,2.128770,3
0.701710,-0.033106,2.128770,3
0.201710,-0.192200,2.128770,3
0.201710,-0.192049,2.128770,3
0.251710,-0.001062,2.128770,3
0.251710,0.004826,2.128770,3
-0.398290,0.659550,2.078770,3
-0.398290,0.650019,2.078770,3
0.051710,0.346481,2.078770,3
0.051710,0.368714,2.078770,3
-0.048290,0.851134,2.078770,3
-0.048290,0.845302,2.078770,3
-0.348290,-0.919184,2.078770,3
-0.348290,-0.917020,2.078770,3
-0.298290,0.097707,2.078770,3
-0.298290,0.116534,2.078770,3
-0.348290,-0.178366,2.078770,3
-0.348290,-0.180991,2.078770,3
0.051710,-0.333943,2.078770,3
0.051710,-0.339316,2.078770,3
-0.148290,0.180954,2.078770,3
-0.148290,0.167607,2.078770,3
-0.248290,0.829808,2.078770,3
-0.248290,0.822824,2.078770,3
-0.448290,0.113852,2.078770,3
-0.448290,0.109248,2.078770,3
0.651710,0.616312,2.078770,3
0.651710,0.621171,2.078770,3
0.651710,0.550008,2.078770,3
0.651710,0.544147,2.078770,3
0.251710,0.213019,2.078770,3
0.251710,0.232418,2.078770,3
0.251710,0.224355,2.078770,3
0.251710,0.203816,2.078770,3
0.651710,-0.024139,2.078770,3
0.651710,-0.012772,2.078770,3
0.651710,-0.177297,2.078770,3
0.651710,-0.182110,2.078770,3
0.251710,-0.138160,2.078770,3
0.251710,-0.157406,2.078770,3
0.201710,0.222012,2.078770,3
0.201710,0.230383,2.078770,3
0.201710,0.108866,2.078770,3
0.201710,0.107308,2.078770,3
0.101710,0.271734,2.028770,3
0.101710,0.252392,2.028770,3
-0.198290,-0.161676,2.028770,3
-0.198290,-0.144581,2.028770,3
-0.348290,0.642246,2.028770,3
-0.348290,0.630314,2.028770,3
0.051710,0.328167,2.028770,3
0.051710,0.352301,2.028770,3
-0.848290,-0.683638,2.028770,3
-0.848290,-0.688733,2.028770,3
-0.298290,0.066634,2.028770,3
-0.298290,0.085468,2.028770,3
-0.298290,0.085251,2.028770,3
-0.298290,-0.171756,2.028770,3
-0.298290,-0.166075,2.028770,3
0.051710,-0.295887,2.028770,3
0.051710,-0.317137,2.028770,3
-0.298290,0.451653,2.028770,3
-0.298290,0.448353,2.028770,3
-0.048290,0.685369,2.028770,3
-0.048290,0.678525,2.028770,3
-0.298290,0.658776,2.028770,3
-0.298290,0.654689,2.028770,3
-0.148290,0.191533,2.028770,3
-0.148290,0.188996,2.028770,3
0.001710,0.192066,2.028770,3
0.001710,0.192646,2.028770,3
0.601710,0.585864,2.028770,3
0.601710,0.575677,2.028770,3
0.601710,0.556139,2.028770,3
0.601710,0.546610,2.028770,3
0.551710,-0.646139,2.028770,3
0.551710,-0.655320,2.028770,3
0.551710,-0.659868,2.028770,3
0.551710,-0.673459,2.028770,3
0.301710,0.802009,2.028770,3
0.301710,0.796159,2.028770,3
0.301710,0.734367,2.028770,3
0.301710,0.740104,2.028770,3
0.101710,0.248851,1.978770,3
0.101710,0.275941,1.978770,3
-0.198290,-0.163407,1.978770,3
-0.198290,-0.136347,1.978770,3
-0.248290,0.702278,1.978770,3
-0.248290,0.721091,1.978770,3
0.051710,0.310699,1.978770,3
0.051710,0.336060,1.978770,3
-0.798290,-0.631020,1.978770,3
-0.798290,-0.639298,1.978770,3
-0.298290,-0.163071,1.978770,3
-0.298290,-0.165164,1.978770,3
-0.298290,0.787808,1.978770,3
-0.298290,0.781994,1.978770,3
-0.798290,-0.637515,1.978770,3
-0.848290,-0.573848,1.978770,3
-0.848290,-0.569093,1.978770,3
-0.748290,-0.767935,1.978770,3
-0.748290,-0.763076,1.978770,3
-0.048290,0.188680,1.978770,3
-0.048290,0.182641,1.978770,3
0.101710,-0.386945,1.978770,3
0.101710,-0.401389,1.978770,3
-0.048290,0.195640,1.978770,3
-0.048290,0.189360,1.978770,3
0.201710,-0.120984,1.978770,3
0.201710,-0.099588,1.978770,3
0.551710,0.555907,1.978770,3
0.551710,0.543780,1.978770,3
0.201710,0.207871,1.978770,3
0.201710,0.226066,1.978770,3
0.151710,0.694128,1.978770,3
0.151710,0.693250,1.978770,3
0.301710,0.709026,1.978770,3
0.301710,0.705469,1.978770,3
0.701710,0.512122,1.978770,3
0.701710,0.504369,1.978770,3
0.501710,0.700579,1.978770,3
0.501710,0.698530,1.978770,3
0.201710,-0.595508,1.978770,3
0.201710,-0.586687,1.978770,3
0.201710,-0.771096,1.978770,3
0.201710,-0.785585,1.978770,3
0.601710,-0.057010,1.978770,3
0.601710,-0.053973,1.978770,3
0.601710,-0.119657,1.978770,3
0.601710,-0.115007,1.978770,3
0.101710,0.244650,1.928770,3
0.101710,0.271612,1.928770,3
-0.198290,-0.158981,1.928770,3
-0.198290,-0.129855,1.928770,3
-0.098290,0.178423,1.928770,3
-0.098290,0.201260,1.928770,3
0.051710,0.293877,1.928770,3
0.051710,0.318429,1.928770,3
-0.748290,-0.591145,1.928770,3
-0.748290,-0.579783,1.928770,3
-0.748290,-0.572236,1.928770,3
-0.748290,-0.562383,1.928770,3
-0.598290,-0.778780,1.928770,3
-0.598290,-0.790898,1.928770,3
-0.248290,-0.159227,1.928770,3
-0.248290,-0.147913,1.928770,3
-0.098290,0.195751,1.928770,3
-0.098290,0.180485,1.928770,3
-0.248290,0.731825,1.928770,3
-0.248290,0.725469,1.928770,3
0.101710,0.714963,1.928770,3
0.101710,0.707942,1.928770,3
0.101710,-0.012736,1.928770,3
0.101710,-0.014346,1.928770,3
-0.898290,-0.572357,1.928770,3
-0.898290,-0.571540,1.928770,3
-0.398290,-0.739681,1.928770,3
-0.398290,-0.735203,1.928770,3
0.201710,-0.120317,1.928770,3
0.201710,-0.091192,1.928770,3
0.251710,0.731342,1.928770,3
0.251710,0.712203,1.928770,3
0.401710,0.699444,1.928770,3
0.401710,0.716152,1.928770,3
0.501710,0.541790,1.928770,3
0.501710,0.527205,1.928770,3
0.201710,-0.094688,1.928770,3
0.201710,-0.119176,1.928770,3
0.401710,0.488338,1.928770,3
0.401710,0.484783,1.928770,3
0.551710,0.524643,1.928770,3
0.551710,0.518993,1.928770,3
0.701710,-0.606222,1.928770,3
0.701710,-0.604998,1.928770,3
0.101710,0.249058,1.878770,3
0.101710,0.258475,1.878770,3
-0.198290,-0.154265,1.878770,3
-0.198290,-0.123364,1.878770,3
-0.098290,0.209644,1.878770,3
-0.098290,0.176684,1.878770,3
-0.798290,0.393025,1.878770,3
-0.798290,0.384936,1.878770,3
-0.198290,0.588787,1.878770,3
-0.098290,0.648845,1.878770,3
-0.198290,0.613951,1.878770,3
